seq,feed_to_engine_ns,decision_ns,total_ns
17562,2231625,42,144
17563,2231745,43,169
17564,2231888,44,162
17565,2232022,39,175
17566,2232174,39,139
17567,2232287,40,160
17568,2232425,40,169
17569,2232569,43,158
17570,2232703,37,128
17571,2232808,42,164
17572,2232945,40,154
17573,2233080,42,152
17574,2233209,44,148
17575,2233331,39,152
17576,2233458,38,167
17577,2233599,40,160
17578,2233738,40,153
17579,2233871,41,135
17580,2233977,40,143
17581,2234098,41,138
17582,2234237,40,138
17583,2234353,38,134
17584,2234466,38,138
17585,2234585,41,167
17586,2234730,41,150
17587,2234859,44,160
17588,2234996,36,151
17589,2235126,40,145
17590,2235248,42,144
17591,2235370,40,151
17592,2235489,40,132
17593,2235595,40,143
17594,2235716,40,145
17595,2235832,43,155
17596,2235966,43,165
17597,2236104,40,151
17598,2236139,43,173
17599,2236289,38,145
17600,2236409,40,144
17601,2236530,38,129
17602,2236635,42,153
17603,2236761,44,156
17604,2236898,101,200
17605,2237073,40,139
17606,2237017,38,119
17607,2237046,40,152
17608,2236995,40,141
17609,2237049,45,172
17610,2237030,39,159
17611,2237108,49,174
17612,2237084,40,160
17613,2237225,42,146
17614,2237353,40,148
17615,2237298,44,159
17616,2237380,42,140
17617,2237337,43,168
17618,2237434,41,133
17619,2237390,43,161
17620,2237471,41,175
17621,2237618,41,150
17622,2237669,46,152
17623,2237803,41,151
17624,2237934,41,135
17625,2238042,42,150
17626,2237983,40,159
17627,2237953,42,161
17628,2238027,40,164
17629,2237997,41,148
17630,2238064,42,151
17631,2238000,42,152
17632,2238074,44,152
17633,2238033,45,171
17634,2238131,43,165
17635,2238084,42,148
17636,2238155,43,171
17637,2238116,38,141
17638,2238181,41,160
17639,2238144,40,166
17640,2238235,38,142
17641,2238178,45,153
17642,2238251,40,150
17643,2238210,45,149
17644,2238284,40,141
17645,2238227,40,141
17646,2238160,44,144
17647,2238123,44,171
17648,2238115,42,156
17649,2238073,40,162
17650,2238132,38,130
17651,2238187,41,166
17652,2238145,42,147
17653,2238217,41,176
17654,2238303,40,127
17655,2238151,42,187
17656,2238262,38,165
17657,2238233,43,145
17658,2238301,42,136
17659,2238335,37,136
17660,2238326,40,157
17661,2238389,36,145
17662,2238453,41,157
17663,2238589,41,162
17664,2238655,40,140
17665,2241138,42,185
17666,2241291,42,187
17667,2241297,44,184
17668,2241399,95,220
17669,2241412,40,172
17670,2241393,42,167
17671,2241481,42,169
17672,2241549,43,162
17673,2241631,41,142
17674,2241542,42,145
17675,2241491,45,176
17676,2241485,41,150
17677,2241570,41,159
17678,2241705,50,167
17679,2241659,40,147
17680,2241607,39,156
17681,2241562,36,145
17682,2241527,39,155
17683,2241606,44,189
17684,2241576,42,172
17685,2241674,40,135
17686,2241605,40,166
17687,2241695,41,174
17688,2241771,39,147
17689,2241842,39,145
17690,2241789,40,170
17691,2241880,38,161
17692,2241943,39,159
17693,2242019,40,151
17694,2241960,41,144
17695,2242018,39,159
17696,2242076,44,156
17697,2242159,43,149
17698,2242122,41,156
17699,2242201,43,164
17700,2242260,39,152
17701,2242333,42,166
17702,2242312,40,146
17703,2242379,41,151
17704,2242419,44,139
17705,2242544,36,156
17706,2242680,40,145
17707,2242623,42,142
17708,2242678,41,157
17709,2242644,42,126
17710,2242683,41,146
17711,2242734,43,320
17712,2242974,42,171
17713,2242957,41,171
17714,2243051,40,147
17715,2242990,39,142
17716,2243053,41,151
17717,2243182,40,171
17718,2243153,40,141
17719,2243103,43,143
17720,2243165,41,132
17721,2243189,40,147
17722,2243262,43,147
17723,2243218,41,157
17724,2243300,40,155
17725,2243256,40,133
17726,2243313,39,153
17727,2243449,44,171
17728,2243482,39,145
17729,2243530,42,148
17730,2243655,43,147
17731,2243782,42,157
17732,2243839,131,234
17733,2244047,43,159
17734,2243995,44,146
17735,2244063,41,156
17736,2244115,40,205
17737,2244242,43,160
17738,2244229,39,140
17739,2244111,40,144
17740,2244172,43,142
17741,2244127,42,159
17742,2244211,41,135
17743,2244324,42,118
17744,2244341,43,203
17745,2244522,43,161
17746,2244663,40,148
17747,2244611,42,138
17748,2244542,42,151
17749,2244613,40,160
17750,2244576,38,160
17751,2244657,40,131
17752,2244686,38,122
17753,2244726,46,161
17754,2244680,44,175
17755,2244782,42,168
17756,2244845,39,150
17757,2244918,41,136
17758,2244855,43,155
17759,2244817,41,156
17760,2244887,42,145
17761,2244849,39,247
17762,2245024,41,143
17763,2245065,41,163
17764,2245155,39,144
17765,2245190,40,154
17766,2245266,39,160
17767,2245245,42,164
17768,2245336,41,134
17769,2245364,39,155
17770,2245441,40,158
17771,2245413,42,149
17772,2245474,40,195
17773,2245455,39,186
17774,2245435,41,121
17775,2245483,43,153
17776,2245425,39,152
17777,2245550,38,141
17778,2245515,41,147
17779,2245580,44,157
17780,2245535,42,146
17781,2245604,34,146
17782,2245562,38,173
17783,2245543,41,147
17784,2245617,41,141
17785,2245492,42,162
17786,2245419,43,146
17787,2245487,40,175
17788,2245482,41,173
17789,2245579,39,131
17790,2245525,40,145
17791,2245589,41,146
17792,2245633,41,152
17793,2247823,41,152
17794,2247845,39,271
17795,2247907,41,189
17796,2248015,106,237
17797,2248137,44,157
17798,2248025,39,171
17799,2248116,41,148
17800,2248169,40,165
17801,2248315,41,185
17802,2248310,42,140
17803,2248369,39,148
17804,2248423,40,195
17805,2248598,42,141
17806,2248531,39,137
17807,2248577,44,165
17808,2248639,40,156
17809,2248773,40,160
17810,2248732,46,154
17811,2248812,41,143
17812,2248764,43,162
17813,2248853,43,166
17814,2248919,38,152
17815,2249051,43,154
17816,2249014,41,166
17817,2249104,44,174
17818,2249076,40,173
17819,2249049,42,164
17820,2249025,40,158
17821,2249006,40,133
17822,2248952,34,146
17823,2248912,38,155
17824,2248886,41,162
17825,2248866,39,135
17826,2248816,39,155
17827,2248783,40,145
17828,2248817,40,167
17829,2248784,41,158
17830,2248754,39,159
17831,2248831,41,146
17832,2248769,40,143
17833,2248713,42,141
17834,2248663,40,190
17835,2248673,42,168
17836,2248728,38,147
17837,2248680,42,148
17838,2248761,44,167
17839,2248906,39,160
17840,2249043,41,176
17841,2249195,53,186
17842,2249364,42,175
17843,2249520,44,170
17844,2249670,39,132
17845,2249784,44,165
17846,2249925,41,146
17847,2249973,46,153
17848,2250100,45,155
17849,2250237,40,153
17850,2250365,41,164
17851,2250506,39,166
17852,2250645,41,166
17853,2250790,40,153
17854,2250919,42,136
17855,2251030,41,120
17856,2251126,38,157
17857,2251257,41,131
17858,2251272,41,152
17859,2251405,42,160
17860,2251540,107,219
17861,2251736,42,163
17862,2251871,41,151
17863,2252000,44,143
17864,2252119,45,161
17865,2252262,44,165
17866,2252217,43,149
17867,2252288,39,144
17868,2252235,39,148
17869,2252100,59,172
17870,2252192,41,147
17871,2252237,43,119
17872,2252330,44,152
17873,2252457,39,164
17874,2252436,41,167
17875,2252528,39,158
17876,2252472,40,160
17877,2252447,39,140
17878,2252404,41,153
17879,2252368,40,137
17880,2252312,39,138
17881,2252271,40,142
17882,2252229,42,139
17883,2252185,42,148
17884,2252226,40,143
17885,2252168,40,147
17886,2252233,39,158
17887,2252208,40,150
17888,2252282,42,146
17889,2252243,39,136
17890,2252303,44,145
17891,2252355,41,157
17892,2252246,48,150
17893,2252324,41,146
17894,2252258,41,135
17895,2252210,41,164
17896,2252274,39,143
17897,2252212,41,150
17898,2252288,40,157
17899,2252243,38,140
17900,2252189,40,144
17901,2252229,42,160
17902,2252188,39,166
17903,2252274,41,151
17904,2252243,42,154
17905,2252319,41,146
17906,2252285,40,132
17907,2252338,41,133
17908,2252262,34,141
17909,2252208,45,164
17910,2252142,44,140
17911,2252206,43,154
17912,2252154,42,133
17913,2252174,41,160
17914,2252138,39,133
17915,2252194,42,157
17916,2252142,43,144
17917,2252173,39,138
17918,2252112,40,180
17919,2252210,40,156
17920,2252192,40,146
17921,2254898,46,159
17922,2254723,38,166
17923,2254694,42,165
17924,2254759,92,243
17925,2254817,44,180
17926,2254916,42,166
17927,2255053,45,164
17928,2255034,44,156
17929,2255110,40,149
17930,2255072,45,163
17931,2255165,39,161
17932,2255122,41,155
17933,2255194,40,154
17934,2255166,38,144
17935,2255232,39,150
17936,2255278,43,160
17937,2255417,42,151
17938,2255365,41,210
17939,2255498,42,142
17940,2255465,40,158
17941,2255550,39,140
17942,2255504,42,151
17943,2255577,42,160
17944,2255558,39,163
17945,2255643,41,170
17946,2255624,44,157
17947,2255705,42,147
17948,2255640,41,152
17949,2255604,47,160
17950,2255656,39,143
17951,2255591,40,142
17952,2255654,47,153
17953,2255699,40,145
17954,2255819,41,178
17955,2255801,45,162
17956,2255889,40,148
17957,2255851,41,164
17958,2255940,42,171
17959,2255918,42,140
17960,2255978,41,149
17961,2255920,42,162
17962,2255896,40,147
17963,2255862,41,142
17964,2255822,40,156
17965,2255788,41,162
17966,2255752,40,147
17967,2255712,40,146
17968,2255751,38,168
17969,2255718,40,132
17970,2255773,40,150
17971,2255740,43,158
17972,2255749,38,155
17973,2255808,42,159
17974,2255886,41,161
17975,2255861,41,156
17976,2255725,40,146
17977,2255795,40,163
17978,2255760,39,154
17979,2255837,38,150
17980,2255801,44,123
17981,2255850,44,148
17982,2255813,42,136
17983,2255755,41,147
17984,2255828,43,150
17985,2255782,39,158
17986,2255866,42,161
17987,2255792,42,166
17988,2255757,111,213
17989,2255774,39,132
17990,2255717,40,131
17991,2255663,40,146
17992,2255622,42,121
17993,2255558,36,143
17994,2255592,37,140
17995,2255528,40,132
17996,2255580,39,155
17997,2255535,39,161
17998,2255502,44,136
17999,2255449,42,118
18000,2255457,46,2311
18001,2257562,40,163
18002,2257645,41,182
18003,2257615,38,151
18004,2257565,41,169
18005,2257514,40,154
18006,2257589,39,152
18007,2257527,45,160
18008,2257505,41,160
18009,2257488,40,161
18010,2257462,41,148
18011,2257418,40,152
18012,2257374,40,147
18013,2257334,39,154
18014,2257384,38,156
18015,2257338,40,150
18016,2257409,41,155
18017,2257387,39,149
18018,2257462,42,154
18019,2257441,40,157
18020,2257521,41,140
18021,2257481,40,173
18022,2257577,41,140
18023,2257535,39,148
18024,2257603,39,134
18025,2257535,41,155
18026,2257492,39,169
18027,2257475,40,145
18028,2257508,41,149
18029,2257457,40,157
18030,2257542,42,154
18031,2257514,44,164
18032,2257600,41,167
18033,2257591,40,140
18034,2257656,39,156
18035,2257630,38,144
18036,2257697,38,152
18037,2257644,41,157
18038,2257777,41,140
18039,2257731,43,172
18040,2257821,39,160
18041,2257798,41,149
18042,2257869,41,143
18043,2257791,43,137
18044,2257854,42,159
18045,2257830,40,151
18046,2257907,43,160
18047,2257874,40,158
18048,2257955,40,164
18049,2261415,44,226
18050,2261567,39,155
18051,2261545,42,170
18052,2261639,106,202
18053,2261841,40,162
18054,2261978,42,173
18055,2262129,40,137
18056,2262242,40,155
18057,2262376,41,167
18058,2262524,39,131
18059,2262630,42,147
18060,2262755,38,145
18061,2262877,38,149
18062,2263004,40,157
18063,2263141,46,145
18064,2263257,41,153
18065,2263388,40,190
18066,2263554,39,154
18067,2263684,42,138
18068,2263800,40,162
18069,2263937,39,166
18070,2264079,39,167
18071,2264219,40,153
18072,2264350,39,141
18073,2264465,40,151
18074,2264594,41,146
18075,2264718,40,149
18076,2264851,40,158
18077,2264984,43,146
18078,2265108,41,146
18079,2265073,38,155
18080,2265153,39,160
18081,2265137,40,148
18082,2265208,46,154
18083,2265179,40,146
18084,2265246,41,142
18085,2265209,39,158
18086,2265283,39,154
18087,2265239,41,148
18088,2265299,44,160
18089,2265279,39,173
18090,2265377,41,158
18091,2265344,40,164
18092,2265425,43,162
18093,2265418,42,162
18094,2265503,41,139
18095,2265457,42,144
18096,2265524,40,135
18097,2265401,42,152
18098,2265320,39,153
18099,2265403,41,166
18100,2265379,38,152
18101,2265448,39,148
18102,2265406,45,150
18103,2265485,37,146
18104,2265433,33,168
18105,2265519,47,163
18106,2265471,40,148
18107,2265431,38,163
18108,2265403,41,159
18109,2265361,41,164
18110,2265330,43,160
18111,2265413,43,158
18112,2265476,40,142
18113,2265353,43,176
18114,2265455,41,136
18115,2265567,38,136
18116,2265486,97,204
18117,2265492,42,163
18118,2265467,39,135
18119,2265498,42,151
18120,2265504,40,168
18121,2265600,38,127
18122,2265517,41,150
18123,2265473,41,157
18124,2265441,41,127
18125,2265471,42,138
18126,2265409,44,163
18127,2265491,41,161
18128,2265629,42,153
18129,2265575,43,149
18130,2265524,40,143
18131,2265588,42,166
18132,2265571,42,138
18133,2265637,39,139
18134,2265595,43,143
18135,2265668,42,145
18136,2265632,41,160
18137,2265714,45,167
18138,2265696,39,155
18139,2265779,42,149
18140,2265750,37,153
18141,2265829,40,153
18142,2265802,49,156
18143,2265880,41,141
18144,2265813,41,139
18145,2265841,41,172
18146,2265792,40,162
18147,2265690,42,135
18148,2265744,39,149
18149,2265694,39,154
18150,2265650,39,146
18151,2265691,39,159
18152,2265653,39,171
18153,2265749,42,157
18154,2265718,40,149
18155,2265783,41,161
18156,2265744,40,164
18157,2265710,42,157
18158,2265687,39,142
18159,2265550,40,187
18160,2265648,40,140
18161,2265675,42,160
18162,2265629,41,175
18163,2265730,42,174
18164,2265698,39,151
18165,2265665,39,141
18166,2265622,38,159
18167,2265597,39,148
18168,2265557,44,190
18169,2265561,42,146
18170,2265524,39,152
18171,2265656,45,176
18172,2265626,42,148
18173,2265697,38,145
18174,2265662,41,157
18175,2265741,43,183
18176,2265904,39,142
18177,2268365,50,214
18178,2268558,38,179
18179,2268631,43,174
18180,2268780,106,232
18181,2268991,42,374
18182,2269340,37,169
18183,2269486,43,149
18184,2269615,38,159
18185,2269751,40,162
18186,2269892,38,170
18187,2270036,43,148
18188,2270160,41,153
18189,2270293,40,170
18190,2270439,43,178
18191,2270598,37,140
18192,2270715,41,181
18193,2270869,40,168
18194,2271014,42,182
18195,2271168,41,163
18196,2271311,42,165
18197,2271452,41,159
18198,2271585,41,171
18199,2271736,42,134
18200,2271846,40,207
18201,2272029,41,152
18202,2271961,44,163
18203,2272050,40,150
18204,2272105,40,156
18205,2272182,40,160
18206,2272136,41,148
18207,2272084,40,201
18208,2272017,45,172
18209,2272108,42,164
18210,2272094,39,175
18211,2272192,44,186
18212,2272173,41,195
18213,2272295,39,157
18214,2272259,46,141
18215,2272319,36,160
18216,2272267,57,156
18217,2272317,36,165
18218,2272279,40,147
18219,2272333,46,159
18220,2272305,46,166
18221,2272393,41,156
18222,2272359,38,125
18223,2272401,44,161
18224,2272352,40,139
18225,2272379,46,162
18226,2272338,42,145
18227,2272409,42,139
18228,2272336,41,132
18229,2272267,42,243
18230,2272330,41,161
18231,2272300,41,155
18232,2272276,40,155
18233,2272255,40,148
18234,2272302,44,151
18235,2272250,44,163
18236,2272335,43,144
18237,2272277,40,144
18238,2272339,40,141
18239,2272270,41,134
18240,2272223,39,155
18241,2272181,43,133
18242,2272128,41,129
18243,2272155,43,242
18244,2272189,108,213
18245,2272272,38,312
18246,2272505,42,172
18247,2272497,39,161
18248,2272579,40,166
18249,2272540,39,195
18250,2272547,44,169
18251,2272525,40,160
18252,2272576,44,167
18253,2272551,41,149
18254,2272627,36,195
18255,2272644,40,161
18256,2272726,41,114
18257,2272627,39,165
18258,2272605,43,145
18259,2272561,42,165
18260,2272536,40,173
18261,2272535,36,126
18262,2272468,41,145
18263,2272498,42,167
18264,2272475,42,150
18265,2272544,41,160
18266,2272510,51,155
18267,2272584,40,149
18268,2272522,42,157
18269,2272489,43,183
18270,2272487,43,159
18271,2272464,37,154
18272,2272444,39,154
18273,2272405,41,146
18274,2272370,42,137
18275,2272405,41,217
18276,2272429,39,143
18277,2272494,41,155
18278,2272550,42,148
18279,2272621,40,154
18280,2272567,39,140
18281,2272528,41,141
18282,2272480,41,256
18283,2272539,40,171
18284,2272449,40,155
18285,2272500,40,143
18286,2272556,41,177
18287,2272709,44,200
18288,2272889,41,142
18289,2273006,41,165
18290,2273152,41,137
18291,2273266,115,229
18292,2273472,42,168
18293,2273617,42,151
18294,2273747,40,203
18295,2273928,36,160
18296,2274060,41,170
18297,2274204,44,163
18298,2274343,39,154
18299,2274473,40,144
18300,2274595,36,131
18301,2274702,37,187
18302,2274865,40,148
18303,2274991,41,178
18304,2275146,41,212
18305,2277677,41,163
18306,2277815,42,185
18307,2277980,41,140
18308,2278098,98,214
18309,2278289,42,171
18310,2278437,38,197
18311,2278426,41,156
18312,2278509,43,145
18313,2278449,43,148
18314,2278514,42,129
18315,2278467,42,167
18316,2278562,37,162
18317,2278547,38,146
18318,2278616,38,174
18319,2278596,43,170
18320,2278687,42,169
18321,2278680,41,162
18322,2278770,39,156
18323,2278743,40,145
18324,2278810,39,168
18325,2278795,41,179
18326,2278887,38,165
18327,2278860,42,150
18328,2278900,40,178
18329,2278884,39,175
18330,2278862,41,140
18331,2278723,42,165
18332,2278814,40,169
18333,2278797,44,164
18334,2278885,41,162
18335,2278840,36,149
18336,2278806,38,167
18337,2278785,41,148
18338,2278744,40,154
18339,2278714,40,178
18340,2278806,37,151
18341,2278760,39,156
18342,2278825,39,133
18343,2278856,40,169
18344,2279002,38,158
18345,2278967,43,147
18346,2279039,41,158
18347,2279017,39,137
18348,2279077,40,138
18349,2279000,39,133
18350,2278940,43,173
18351,2279009,42,174
18352,2278955,39,149
18353,2279026,42,145
18354,2278954,42,171
18355,2278947,41,148
18356,2278912,45,174
18357,2278983,40,184
18358,2278963,38,147
18359,2279032,41,177
18360,2279021,39,134
18361,2279082,36,156
18362,2279055,36,149
18363,2279132,43,163
18364,2279086,41,166
18365,2278969,40,126
18366,2279019,39,138
18367,2278977,46,160
18368,2279060,40,163
18369,2279046,38,116
18370,2279082,42,178
18371,2279058,39,148
18372,2279019,99,193
18373,2279027,43,155
18374,2279002,42,161
18375,2279064,51,151
18376,2279020,40,153
18377,2279091,42,160
18378,2279050,40,146
18379,2278995,42,169
18380,2278963,41,160
18381,2278931,41,154
18382,2278894,40,152
18383,2278976,41,150
18384,2278931,40,158
18385,2278900,41,163
18386,2278990,39,154
18387,2278962,40,142
18388,2279027,41,143
18389,2278986,44,138
18390,2279041,42,165
18391,2278999,39,140
18392,2279062,40,161
18393,2279197,42,164
18394,2279336,41,157
18395,2279475,40,161
18396,2279614,40,165
18397,2279758,39,135
18398,2279866,42,181
18399,2280021,41,141
18400,2280133,42,143
18401,2280250,44,138
18402,2280363,40,172
18403,2280513,41,164
18404,2280653,40,136
18405,2280765,38,155
18406,2280897,40,155
18407,2281024,42,153
18408,2281149,43,166
18409,2281218,44,155
18410,2281352,40,138
18411,2281467,39,155
18412,2281600,39,149
18413,2281724,40,151
18414,2281853,42,157
18415,2281995,40,157
18416,2282125,41,155
18417,2282102,42,142
18418,2282163,43,153
18419,2282135,38,140
18420,2282201,39,210
18421,2282215,42,134
18422,2282280,37,127
18423,2282224,41,134
18424,2282279,43,142
18425,2282321,41,162
18426,2282212,46,167
18427,2282304,41,143
18428,2282260,44,142
18429,2282324,41,146
18430,2282263,37,150
18431,2282214,33,115
18432,2282216,40,174
18433,2284298,42,197
